Date,Pays,Filiäre,Valeur (Mt),;
"2023-09,""Allemagne"",""Fioul"",0,221989756165";
"2023-10,""Allemagne"",""Fioul"",0,2236462994375";
"2023-11,""Allemagne"",""Fioul"",0,205549897295";
"2023-12,""Allemagne"",""Fioul"",0,24224728093";
"2024-01,""Allemagne"",""Fioul"",0,2262644522175";
"2024-02,""Allemagne"",""Fioul"",0,1952444763875";
"2024-03,""Allemagne"",""Fioul"",0,2098769122625";
"2024-04,""Allemagne"",""Fioul"",0,2019184159125";
"2024-05,""Allemagne"",""Fioul"",0,21458688154";
"2024-06,""Allemagne"",""Fioul"",0,1869949596775";
"2024-07,""Allemagne"",""Fioul"",0,2130562620175";
"2024-08,""Allemagne"",""Fioul"",0,248540511625";
"2024-09,""Allemagne"",""Fioul"",0,2360315096825";
"2024-10,""Allemagne"",""Fioul"",0,1607115239975";
"2024-11,""Allemagne"",""Fioul"",0,19027738427";
"2024-12,""Allemagne"",""Fioul"",0,21049711845249";
"2025-01,""Allemagne"",""Fioul"",0,2345754889275";
"2025-02,""Allemagne"",""Fioul"",0,18912952104";
"2025-03,""Allemagne"",""Fioul"",0,206054361295";
"2025-04,""Allemagne"",""Fioul"",0,15188932722";
"2025-05,""Allemagne"",""Fioul"",0,150612006685";
"2025-06,""Allemagne"",""Fioul"",0,166329013245";
"2025-07,""Allemagne"",""Fioul"",0,1693000466675";
"2025-08,""Allemagne"",""Fioul"",0,1591827596875";
"2025-09,""Allemagne"",""Fioul"",0,149686461355";
"2025-10,""Allemagne"",""Fioul"",0,20334358664259";
"2025-11,""Allemagne"",""Fioul"",0,18053177717757";
"2016-01,""Allemagne"",""Gaz"",1,3086506973375";
"2016-02,""Allemagne"",""Gaz"",0,9357659578125";
"2016-03,""Allemagne"",""Gaz"",0,897828667875";
"2016-04,""Allemagne"",""Gaz"",0,7873230641625";
"2016-05,""Allemagne"",""Gaz"",0,821176628175";
"2016-06,""Allemagne"",""Gaz"",0,7640186691";
"2016-07,""Allemagne"",""Gaz"",0,7470129349875";
"2016-08,""Allemagne"",""Gaz"",1,624677088125";
"2016-09,""Allemagne"",""Gaz"",1,3435255764";
"2016-10,""Allemagne"",""Gaz"",1,4817147583125";
"2016-11,""Allemagne"",""Gaz"",1,42409947335";
"2016-12,""Allemagne"",""Gaz"",1,6262943274875";
"2017-01,""Allemagne"",""Gaz"",1,9298253021";
"2017-02,""Allemagne"",""Gaz"",1,2841343770125";
"2017-03,""Allemagne"",""Gaz"",1,217012942925";
"2017-04,""Allemagne"",""Gaz"",1,55216628675";
"2017-05,""Allemagne"",""Gaz"",1,4085310695";
"2017-06,""Allemagne"",""Gaz"",0,9897377758125";
"2017-07,""Allemagne"",""Gaz"",1,2345265323375";
"2017-08,""Allemagne"",""Gaz"",0,8383351206375";
"2017-09,""Allemagne"",""Gaz"",0,9696809830875";
"2017-10,""Allemagne"",""Gaz"",1,1135786404125";
"2017-11,""Allemagne"",""Gaz"",1,403754909675";
"2017-12,""Allemagne"",""Gaz"",1,2719983272375";
"2018-01,""Allemagne"",""Gaz"",2,48419139325";
"2018-02,""Allemagne"",""Gaz"",2,4789859441875";
"2018-03,""Allemagne"",""Gaz"",2,66415162";
"2018-04,""Allemagne"",""Gaz"",1,22476632555";
"2018-05,""Allemagne"",""Gaz"",1,214680471275";
"2018-06,""Allemagne"",""Gaz"",1,35990284565";
"2018-07,""Allemagne"",""Gaz"",1,727925047175";
"2018-08,""Allemagne"",""Gaz"",1,602243091275";
"2018-09,""Allemagne"",""Gaz"",1,482591024375";
"2018-10,""Allemagne"",""Gaz"",1,87894775055";
"2018-11,""Allemagne"",""Gaz"",2,4380611320375";
"2018-12,""Allemagne"",""Gaz"",2,1943743278625";
"2019-01,""Allemagne"",""Gaz"",2,7741960757125";
"2019-02,""Allemagne"",""Gaz"",2,18224043325";
"2019-03,""Allemagne"",""Gaz"",1,8288265149375";
"2019-04,""Allemagne"",""Gaz"",1,8247193360625";
"2019-05,""Allemagne"",""Gaz"",1,6717698153";
"2019-06,""Allemagne"",""Gaz"",1,8095043590625";
"2019-07,""Allemagne"",""Gaz"",2,31267943875";
"2019-08,""Allemagne"",""Gaz"",2,1156806468625";
"2019-09,""Allemagne"",""Gaz"",2,118772422";
"2019-10,""Allemagne"",""Gaz"",2,53270935225";
"2019-11,""Allemagne"",""Gaz"",2,291465553675";
"2019-12,""Allemagne"",""Gaz"",1,968777364125";
"2020-01,""Allemagne"",""Gaz"",2,838481103025";
"2020-02,""Allemagne"",""Gaz"",2,5584464775";
"2020-03,""Allemagne"",""Gaz"",2,130735585375";
"2020-04,""Allemagne"",""Gaz"",1,65937057935";
"2020-05,""Allemagne"",""Gaz"",1,9533617090625";
"2020-06,""Allemagne"",""Gaz"",2,430940965225";
"2020-07,""Allemagne"",""Gaz"",2,7361941492375";
"2020-08,""Allemagne"",""Gaz"",2,4879161331375";
"2020-09,""Allemagne"",""Gaz"",2,3497371912375";
"2020-10,""Allemagne"",""Gaz"",2,3111012394375";
"2020-11,""Allemagne"",""Gaz"",3,14838428805";
"2020-12,""Allemagne"",""Gaz"",3,31365162825";
"2021-01,""Allemagne"",""Gaz"",3,1721041409625";
"2021-02,""Allemagne"",""Gaz"",2,7662282805375";
"2021-03,""Allemagne"",""Gaz"",2,87725630485";
"2021-04,""Allemagne"",""Gaz"",2,42851660365";
"2021-05,""Allemagne"",""Gaz"",1,5602872548375";
"2021-06,""Allemagne"",""Gaz"",2,434237588875";
"2021-07,""Allemagne"",""Gaz"",1,706498820825";
"2021-08,""Allemagne"",""Gaz"",1,1610647128875";
"2021-09,""Allemagne"",""Gaz"",1,6495225306125";
"2021-10,""Allemagne"",""Gaz"",1,5416964075375";
"2021-11,""Allemagne"",""Gaz"",2,6315191987875";
"2021-12,""Allemagne"",""Gaz"",2,6128432524375";
"2022-01,""Allemagne"",""Gaz"",2,895026996625";
"2022-02,""Allemagne"",""Gaz"",1,9616311254";
"2022-03,""Allemagne"",""Gaz"",2,6182001937";
"2022-04,""Allemagne"",""Gaz"",1,734321459975";
"2022-05,""Allemagne"",""Gaz"",1,1357974660125";
"2022-06,""Allemagne"",""Gaz"",1,159545745125";
"2022-07,""Allemagne"",""Gaz"",1,9283449003875";
"2022-08,""Allemagne"",""Gaz"",1,126183947525";
"2022-09,""Allemagne"",""Gaz"",0,8837947189125";
"2022-10,""Allemagne"",""Gaz"",1,108234794825";
"2022-11,""Allemagne"",""Gaz"",1,3673562005625";
"2022-12,""Allemagne"",""Gaz"",2,1384086325";
"2023-01,""Allemagne"",""Gaz"",2,4407180775";
"2023-02,""Allemagne"",""Gaz"",2,6230263664125";
"2023-03,""Allemagne"",""Gaz"",2,4901415557125";
"2023-04,""Allemagne"",""Gaz"",1,8997450905375";
"2023-05,""Allemagne"",""Gaz"",1,876450025625";
"2023-06,""Allemagne"",""Gaz"",2,12554141155";
"2023-07,""Allemagne"",""Gaz"",1,99404486015";
"2023-08,""Allemagne"",""Gaz"",2,80408786725";
"2023-09,""Allemagne"",""Gaz"",1,9264538396625";
"2023-10,""Allemagne"",""Gaz"",2,5792478025";
"2023-11,""Allemagne"",""Gaz"",2,5491586785375";
"2023-12,""Allemagne"",""Gaz"",2,7245921433";
"2024-01,""Allemagne"",""Gaz"",3,459616214325";
"2024-02,""Allemagne"",""Gaz"",2,6335145439375";
"2024-03,""Allemagne"",""Gaz"",2,656574798925";
"2024-04,""Allemagne"",""Gaz"",2,24449662705";
"2024-05,""Allemagne"",""Gaz"",2,36008293975";
"2024-06,""Allemagne"",""Gaz"",1,86564289215";
"2024-07,""Allemagne"",""Gaz"",1,781174492025";
"2024-08,""Allemagne"",""Gaz"",1,8205076448";
"2024-09,""Allemagne"",""Gaz"",1,6824872403375";
"2024-10,""Allemagne"",""Gaz"",2,4804254925";
"2024-11,""Allemagne"",""Gaz"",3,3361317229125";
"2024-12,""Allemagne"",""Gaz"",3,211383776025";
"2025-01,""Allemagne"",""Gaz"",3,723002546325";
"2025-02,""Allemagne"",""Gaz"",3,6311565779625";
"2025-03,""Allemagne"",""Gaz"",2,7309173982375";
"2025-04,""Allemagne"",""Gaz"",1,930262844675";
"2025-05,""Allemagne"",""Gaz"",1,6708343322375";
"2025-06,""Allemagne"",""Gaz"",1,3018920358125";
"2025-07,""Allemagne"",""Gaz"",1,552229548275";
"2025-08,""Allemagne"",""Gaz"",1,6155788937";
"2025-09,""Allemagne"",""Gaz"",1,9499867667375";
"2025-10,""Allemagne"",""Gaz"",2,604842513961";
"2025-11,""Allemagne"",""Gaz"",3,573269821315";
"2016-01,""Allemagne"",""Charbon"",18,197821791483";
"2016-02,""Allemagne"",""Charbon"",15,779821028268";
"2016-03,""Allemagne"",""Charbon"",17,298573917655";
"2016-04,""Allemagne"",""Charbon"",16,1594781949";
"2016-05,""Allemagne"",""Charbon"",14,226168772718";
"2016-06,""Allemagne"",""Charbon"",14,903717204487";
"2016-07,""Allemagne"",""Charbon"",15,23769453858";
"2016-08,""Allemagne"",""Charbon"",14,75310319672";
"2016-09,""Allemagne"",""Charbon"",16,2098837834";
"2016-10,""Allemagne"",""Charbon"",17,383920463272";
"2016-11,""Allemagne"",""Charbon"",17,505156604465";
"2016-12,""Allemagne"",""Charbon"",16,938511619845";
"2017-01,""Allemagne"",""Charbon"",19,382926258182";
"2017-02,""Allemagne"",""Charbon"",16,10344212441";
"2017-03,""Allemagne"",""Charbon"",16,133631574237";
"2017-04,""Allemagne"",""Charbon"",14,37725276574";
"2017-05,""Allemagne"",""Charbon"",15,12130284089";
"2017-06,""Allemagne"",""Charbon"",12,995996685793";
"2017-07,""Allemagne"",""Charbon"",13,81126003651";
"2017-08,""Allemagne"",""Charbon"",14,20156058837";
"2017-09,""Allemagne"",""Charbon"",15,16511839942";
"2017-10,""Allemagne"",""Charbon"",13,55162334912";
"2017-11,""Allemagne"",""Charbon"",16,98312603062";
"2017-12,""Allemagne"",""Charbon"",13,876317347955";
"2018-01,""Allemagne"",""Charbon"",15,9532600074";
"2018-02,""Allemagne"",""Charbon"",17,648359868167";
"2018-03,""Allemagne"",""Charbon"",17,590329688848";
"2018-04,""Allemagne"",""Charbon"",13,350118620747";
"2018-05,""Allemagne"",""Charbon"",13,19922568525";
"2018-06,""Allemagne"",""Charbon"",14,53425818688";
"2018-07,""Allemagne"",""Charbon"",16,43132325374";
"2018-08,""Allemagne"",""Charbon"",15,214004386567";
"2018-09,""Allemagne"",""Charbon"",15,116300523952";
"2018-10,""Allemagne"",""Charbon"",16,247704010427";
"2018-11,""Allemagne"",""Charbon"",16,627277064808";
"2018-12,""Allemagne"",""Charbon"",13,621865626495";
"2019-01,""Allemagne"",""Charbon"",15,947927060495";
"2019-02,""Allemagne"",""Charbon"",14,208211046575";
"2019-03,""Allemagne"",""Charbon"",10,647595506845";
"2019-04,""Allemagne"",""Charbon"",11,638552127132";
"2019-05,""Allemagne"",""Charbon"",11,29989204656";
"2019-06,""Allemagne"",""Charbon"",8,94226782887";
"2019-07,""Allemagne"",""Charbon"",10,637473837615";
"2019-08,""Allemagne"",""Charbon"",10,95301196232";
"2019-09,""Allemagne"",""Charbon"",9,56128322174";
"2019-10,""Allemagne"",""Charbon"",11,322828008835";
"2019-11,""Allemagne"",""Charbon"",14,82359987316";
"2019-12,""Allemagne"",""Charbon"",10,481455485827";
"2020-01,""Allemagne"",""Charbon"",11,58512295625";
"2020-02,""Allemagne"",""Charbon"",6,86272896963";
"2020-03,""Allemagne"",""Charbon"",8,2550177409275";
"2020-04,""Allemagne"",""Charbon"",5,26238909948";
"2020-05,""Allemagne"",""Charbon"",5,496765618715";
"2020-06,""Allemagne"",""Charbon"",6,892716899755";
"2020-07,""Allemagne"",""Charbon"",7,4713172599125";
"2020-08,""Allemagne"",""Charbon"",9,3827977974875";
"2020-09,""Allemagne"",""Charbon"",11,488127758";
"2020-10,""Allemagne"",""Charbon"",11,739652575895";
"2020-11,""Allemagne"",""Charbon"",13,45376434958";
"2020-12,""Allemagne"",""Charbon"",12,490244821652";
"2021-01,""Allemagne"",""Charbon"",14,232965838562";
"2021-02,""Allemagne"",""Charbon"",10,24838122872";
"2021-03,""Allemagne"",""Charbon"",10,545339331705";
"2021-04,""Allemagne"",""Charbon"",9,7695079492175";
"2021-05,""Allemagne"",""Charbon"",7,5227704269525";
"2021-06,""Allemagne"",""Charbon"",10,451779608057";
"2021-07,""Allemagne"",""Charbon"",10,202706751227";
"2021-08,""Allemagne"",""Charbon"",9,72345669583";
"2021-09,""Allemagne"",""Charbon"",13,88572403589";
"2021-10,""Allemagne"",""Charbon"",12,711580305032";
"2021-11,""Allemagne"",""Charbon"",14,944956311045";
"2021-12,""Allemagne"",""Charbon"",14,44887522848";
"2022-01,""Allemagne"",""Charbon"",14,173800417252";
"2022-02,""Allemagne"",""Charbon"",10,313956116585";
"2022-03,""Allemagne"",""Charbon"",15,148330546585";
"2022-04,""Allemagne"",""Charbon"",11,56118225332";
"2022-05,""Allemagne"",""Charbon"",10,727530328348";
"2022-06,""Allemagne"",""Charbon"",11,739429855875";
"2022-07,""Allemagne"",""Charbon"",12,222005706022";
"2022-08,""Allemagne"",""Charbon"",13,39185980727";
"2022-09,""Allemagne"",""Charbon"",13,615217078455";
"2022-10,""Allemagne"",""Charbon"",11,546572512605";
"2022-11,""Allemagne"",""Charbon"",14,61838925645";
"2022-12,""Allemagne"",""Charbon"",14,7621002016";
"2023-01,""Allemagne"",""Charbon"",12,765659792322";
"2023-02,""Allemagne"",""Charbon"",12,863562127707";
"2023-03,""Allemagne"",""Charbon"",10,503336607332";
"2023-04,""Allemagne"",""Charbon"",8,9491302928475";
"2023-05,""Allemagne"",""Charbon"",6,41603206299";
"2023-06,""Allemagne"",""Charbon"",6,7527398897525";
"2023-07,""Allemagne"",""Charbon"",5,716572196415";
"2023-08,""Allemagne"",""Charbon"",7,1425081264375";
"2023-09,""Allemagne"",""Charbon"",8,3158972896025";
"2023-10,""Allemagne"",""Charbon"",9,1011017777375";
"2023-11,""Allemagne"",""Charbon"",10,28662173966";
"2023-12,""Allemagne"",""Charbon"",9,980548828325";
"2024-01,""Allemagne"",""Charbon"",10,9852717235";
"2024-02,""Allemagne"",""Charbon"",8,69480968225";
"2024-03,""Allemagne"",""Charbon"",8,2800892208775";
"2024-04,""Allemagne"",""Charbon"",5,542109655775";
"2024-05,""Allemagne"",""Charbon"",5,464791948105";
"2024-06,""Allemagne"",""Charbon"",6,81700352175";
"2024-07,""Allemagne"",""Charbon"",6,1662637252425";
"2024-08,""Allemagne"",""Charbon"",6,5908723706775";
"2024-09,""Allemagne"",""Charbon"",6,844639879065";
"2024-10,""Allemagne"",""Charbon"",9,20242854439";
"2024-11,""Allemagne"",""Charbon"",10,514836929132";
"2024-12,""Allemagne"",""Charbon"",8,96005191932";
"2025-01,""Allemagne"",""Charbon"",9,6598362046575";
"2025-02,""Allemagne"",""Charbon"",10,437633407115";
"2025-03,""Allemagne"",""Charbon"",9,7311509534675";
"2025-04,""Allemagne"",""Charbon"",7,173566758575";
"2025-05,""Allemagne"",""Charbon"",4,7770736033675";
"2025-06,""Allemagne"",""Charbon"",4,533900528715";
"2025-07,""Allemagne"",""Charbon"",7,155655127185";
"2025-08,""Allemagne"",""Charbon"",5,45380434941";
"2025-09,""Allemagne"",""Charbon"",5,941173200195";
"2025-10,""Allemagne"",""Charbon"",7,2564868393207";
"2025-11,""Allemagne"",""Charbon"",9,502718568437";
"2016-01,""Allemagne"",""NuclÇaire"",,";
"2016-02,""Allemagne"",""NuclÇaire"",,";
"2016-03,""Allemagne"",""NuclÇaire"",,";
"2016-04,""Allemagne"",""NuclÇaire"",,";
"2016-05,""Allemagne"",""NuclÇaire"",,";
"2016-06,""Allemagne"",""NuclÇaire"",,";
"2016-07,""Allemagne"",""NuclÇaire"",,";
"2016-08,""Allemagne"",""NuclÇaire"",,";
"2016-09,""Allemagne"",""NuclÇaire"",,";
"2016-10,""Allemagne"",""NuclÇaire"",,";
"2016-11,""Allemagne"",""NuclÇaire"",,";
"2016-12,""Allemagne"",""NuclÇaire"",,";
"2017-01,""Allemagne"",""NuclÇaire"",,";
"2017-02,""Allemagne"",""NuclÇaire"",,";
"2017-03,""Allemagne"",""NuclÇaire"",,";
"2017-04,""Allemagne"",""NuclÇaire"",,";
"2017-05,""Allemagne"",""NuclÇaire"",,";
"2017-06,""Allemagne"",""NuclÇaire"",,";
"2017-07,""Allemagne"",""NuclÇaire"",,";
"2017-08,""Allemagne"",""NuclÇaire"",,";
"2017-09,""Allemagne"",""NuclÇaire"",,";
"2017-10,""Allemagne"",""NuclÇaire"",,";
"2017-11,""Allemagne"",""NuclÇaire"",,";
"2017-12,""Allemagne"",""NuclÇaire"",,";
"2018-01,""Allemagne"",""NuclÇaire"",,";
"2018-02,""Allemagne"",""NuclÇaire"",,";
"2018-03,""Allemagne"",""NuclÇaire"",,";
"2018-04,""Allemagne"",""NuclÇaire"",,";
"2018-05,""Allemagne"",""NuclÇaire"",,";
"2018-06,""Allemagne"",""NuclÇaire"",,";
"2018-07,""Allemagne"",""NuclÇaire"",,";
"2018-08,""Allemagne"",""NuclÇaire"",,";
"2018-09,""Allemagne"",""NuclÇaire"",,";
"2018-10,""Allemagne"",""NuclÇaire"",,";
"2018-11,""Allemagne"",""NuclÇaire"",,";
"2018-12,""Allemagne"",""NuclÇaire"",,";
"2019-01,""Allemagne"",""NuclÇaire"",,";
"2019-02,""Allemagne"",""NuclÇaire"",,";
"2019-03,""Allemagne"",""NuclÇaire"",,";
"2019-04,""Allemagne"",""NuclÇaire"",,";
"2019-05,""Allemagne"",""NuclÇaire"",,";
"2019-06,""Allemagne"",""NuclÇaire"",,";
"2019-07,""Allemagne"",""NuclÇaire"",,";
"2019-08,""Allemagne"",""NuclÇaire"",,";
"2019-09,""Allemagne"",""NuclÇaire"",,";
"2019-10,""Allemagne"",""NuclÇaire"",,";
"2019-11,""Allemagne"",""NuclÇaire"",,";
"2019-12,""Allemagne"",""NuclÇaire"",,";
"2020-01,""Allemagne"",""NuclÇaire"",,";
"2020-02,""Allemagne"",""NuclÇaire"",,";
"2020-03,""Allemagne"",""NuclÇaire"",,";
"2020-04,""Allemagne"",""NuclÇaire"",,";
"2020-05,""Allemagne"",""NuclÇaire"",,";
"2020-06,""Allemagne"",""NuclÇaire"",,";
"2020-07,""Allemagne"",""NuclÇaire"",,";
"2020-08,""Allemagne"",""NuclÇaire"",,";
"2020-09,""Allemagne"",""NuclÇaire"",,";
"2020-10,""Allemagne"",""NuclÇaire"",,";
"2020-11,""Allemagne"",""NuclÇaire"",,";
"2020-12,""Allemagne"",""NuclÇaire"",,";
"2021-01,""Allemagne"",""NuclÇaire"",,";
"2021-02,""Allemagne"",""NuclÇaire"",,";
"2021-03,""Allemagne"",""NuclÇaire"",,";
"2021-04,""Allemagne"",""NuclÇaire"",,";
"2021-05,""Allemagne"",""NuclÇaire"",,";
"2021-06,""Allemagne"",""NuclÇaire"",,";
"2021-07,""Allemagne"",""NuclÇaire"",,";
"2021-08,""Allemagne"",""NuclÇaire"",,";
"2021-09,""Allemagne"",""NuclÇaire"",,";
"2021-10,""Allemagne"",""NuclÇaire"",,";
"2021-11,""Allemagne"",""NuclÇaire"",,";
"2021-12,""Allemagne"",""NuclÇaire"",,";
"2022-01,""Allemagne"",""NuclÇaire"",,";
"2022-02,""Allemagne"",""NuclÇaire"",,";
"2022-03,""Allemagne"",""NuclÇaire"",,";
"2022-04,""Allemagne"",""NuclÇaire"",,";
"2022-05,""Allemagne"",""NuclÇaire"",,";
"2022-06,""Allemagne"",""NuclÇaire"",,";
"2022-07,""Allemagne"",""NuclÇaire"",,";
"2022-08,""Allemagne"",""NuclÇaire"",,";
"2022-09,""Allemagne"",""NuclÇaire"",,";
"2022-10,""Allemagne"",""NuclÇaire"",,";
"2022-11,""Allemagne"",""NuclÇaire"",,";
"2022-12,""Allemagne"",""NuclÇaire"",,";
"2023-01,""Allemagne"",""NuclÇaire"",,";
"2023-02,""Allemagne"",""NuclÇaire"",,";
"2023-03,""Allemagne"",""NuclÇaire"",,";
"2023-04,""Allemagne"",""NuclÇaire"",,";
"2023-05,""Allemagne"",""NuclÇaire"",,";
"2023-06,""Allemagne"",""NuclÇaire"",,";
"2023-07,""Allemagne"",""NuclÇaire"",,";
"2023-08,""Allemagne"",""NuclÇaire"",,";
"2023-09,""Allemagne"",""NuclÇaire"",,";
"2023-10,""Allemagne"",""NuclÇaire"",,";
"2023-11,""Allemagne"",""NuclÇaire"",,";
"2023-12,""Allemagne"",""NuclÇaire"",,";
"2024-01,""Allemagne"",""NuclÇaire"",,";
"2024-02,""Allemagne"",""NuclÇaire"",,";
"2024-03,""Allemagne"",""NuclÇaire"",,";
"2024-04,""Allemagne"",""NuclÇaire"",,";
"2024-05,""Allemagne"",""NuclÇaire"",,";
"2024-06,""Allemagne"",""NuclÇaire"",,";
"2024-07,""Allemagne"",""NuclÇaire"",,";
"2024-08,""Allemagne"",""NuclÇaire"",,";
"2024-09,""Allemagne"",""NuclÇaire"",,";
"2024-10,""Allemagne"",""NuclÇaire"",,";
"2024-11,""Allemagne"",""NuclÇaire"",,";
"2024-12,""Allemagne"",""NuclÇaire"",,";
"2025-01,""Allemagne"",""NuclÇaire"",,";
"2025-02,""Allemagne"",""NuclÇaire"",,";
"2025-03,""Allemagne"",""NuclÇaire"",,";
"2025-04,""Allemagne"",""NuclÇaire"",,";
"2025-05,""Allemagne"",""NuclÇaire"",,";
"2025-06,""Allemagne"",""NuclÇaire"",,";
"2025-07,""Allemagne"",""NuclÇaire"",,";
"2025-08,""Allemagne"",""NuclÇaire"",,";
"2025-09,""Allemagne"",""NuclÇaire"",,";
"2025-10,""Allemagne"",""NuclÇaire"",,";
"2025-11,""Allemagne"",""NuclÇaire"",,";
"2016-01,""Allemagne"",""Emissions"",20,236209259518";
"2016-02,""Allemagne"",""Emissions"",17,410968085288";
"2016-03,""Allemagne"",""Emissions"",18,975131875635";
"2016-04,""Allemagne"",""Emissions"",17,399639306952";
"2016-05,""Allemagne"",""Emissions"",15,664922429192";
"2016-06,""Allemagne"",""Emissions"",16,32092649775";
"2016-07,""Allemagne"",""Emissions"",16,66707221382";
"2016-08,""Allemagne"",""Emissions"",16,470886838992";
"2016-09,""Allemagne"",""Emissions"",18,249479207498";
"2016-10,""Allemagne"",""Emissions"",19,615821466842";
"2016-11,""Allemagne"",""Emissions"",19,64263039428";
"2016-12,""Allemagne"",""Emissions"",19,353412123865";
"2017-01,""Allemagne"",""Emissions"",22,25002364583";
"2017-02,""Allemagne"",""Emissions"",18,233801857502";
"2017-03,""Allemagne"",""Emissions"",18,252062412252";
"2017-04,""Allemagne"",""Emissions"",16,278039268022";
"2017-05,""Allemagne"",""Emissions"",16,984237236293";
"2017-06,""Allemagne"",""Emissions"",14,710844516315";
"2017-07,""Allemagne"",""Emissions"",15,82197181909";
"2017-08,""Allemagne"",""Emissions"",15,794210773382";
"2017-09,""Allemagne"",""Emissions"",16,822930297287";
"2017-10,""Allemagne"",""Emissions"",15,500803373245";
"2017-11,""Allemagne"",""Emissions"",18,438519347115";
"2017-12,""Allemagne"",""Emissions"",16,50868115542";
"2018-01,""Allemagne"",""Emissions"",18,602577909";
"2018-02,""Allemagne"",""Emissions"",20,84834097053";
"2018-03,""Allemagne"",""Emissions"",20,432237184112";
"2018-04,""Allemagne"",""Emissions"",15,337785375837";
"2018-05,""Allemagne"",""Emissions"",14,949038806783";
"2018-06,""Allemagne"",""Emissions"",16,45241615921";
"2018-07,""Allemagne"",""Emissions"",18,83593825589";
"2018-08,""Allemagne"",""Emissions"",17,716656718552";
"2018-09,""Allemagne"",""Emissions"",17,55860461885";
"2018-10,""Allemagne"",""Emissions"",19,135844124113";
"2018-11,""Allemagne"",""Emissions"",20,11740309196";
"2018-12,""Allemagne"",""Emissions"",16,916507477912";
"2019-01,""Allemagne"",""Emissions"",19,734610394777";
"2019-02,""Allemagne"",""Emissions"",17,38843977867";
"2019-03,""Allemagne"",""Emissions"",13,438642056423";
"2019-04,""Allemagne"",""Emissions"",14,323621929677";
"2019-05,""Allemagne"",""Emissions"",13,881725767632";
"2019-06,""Allemagne"",""Emissions"",11,462507438858";
"2019-07,""Allemagne"",""Emissions"",13,676946472678";
"2019-08,""Allemagne"",""Emissions"",13,131797634615";
"2019-09,""Allemagne"",""Emissions"",12,54672285393";
"2019-10,""Allemagne"",""Emissions"",14,8298511112";
"2019-11,""Allemagne"",""Emissions"",18,82457621963";
"2019-12,""Allemagne"",""Emissions"",13,50600599202";
"2020-01,""Allemagne"",""Emissions"",15,458691977018";
